STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",8/28/2019,7.61,,0,0,0,99,110,86,40,260,,19.9,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",8/29/2019,7.61,,0,0,0,97,107,85,220,220,,16.1,21.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",8/30/2019,9.4,,0,0,0,97,108,86,180,180,,18.1,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",8/31/2019,6.71,,0,0,0,96,109,82,230,210,,14.1,19,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/1/2019,6.71,,0,0,0,95,110,79,180,180,,32,49,,,,,,,,1,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/2/2019,5.82,,0,0,0,94,102,82,180,190,,23.9,36.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/3/2019,4.92,,0,0,0,94,106,83,80,100,,13,19.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/4/2019,5.37,,0,0,0,96,108,84,230,230,,23,33.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/5/2019,6.93,,0,0,0,96,103,86,220,230,,21,28,,,1,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/6/2019,6.26,,0,0,0,92,106,83,260,250,,17,21.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/7/2019,7.38,,0,0,0,95,106,83,220,210,,21,32,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/8/2019,10.51,,0,0,0,89,96,77,230,230,,31.1,40,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/9/2019,9.17,,0,0,0,86,97,73,190,190,,23.9,32,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/10/2019,10.74,,0,0,0,85,93,76,230,190,,23,31.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/11/2019,6.26,,0,0,0,81,91,70,220,230,,21,30,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/12/2019,5.14,,0,0,0,82,93,72,60,60,,18.1,21.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/13/2019,3.36,,0,0,0,83,98,71,20,30,,12.1,13,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/14/2019,4.92,,0,0,0,87,102,73,90,90,,13,15,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/15/2019,7.83,,0,0,0,89,102,75,240,240,,19.9,25.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/16/2019,13.87,,0,0,0,89,95,80,230,200,,25.1,38.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/17/2019,10.29,,0,0,0,82,89,72,200,230,,19.9,33.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/18/2019,7.83,,0,0,0,80,93,68,240,240,,18.1,31.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/19/2019,14.32,,0,0,0,81,87,71,320,220,,23.9,34,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/20/2019,6.71,,0,0,0,75,83,65,340,340,,21,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/21/2019,3.13,,0,0,0,75,86,63,80,80,,8.9,12.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/22/2019,4.25,,0,0,0,77,89,64,80,90,,10.1,13,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/23/2019,7.83,,0.24,0,0,81,90,71,360,360,,30,36,,,1,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/24/2019,6.49,,0,0,0,77,94,65,40,40,,19.9,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/25/2019,3.8,,0,0,0,81,94,70,170,170,,17,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/26/2019,6.26,,0,0,0,82,88,74,180,160,,15,19.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/27/2019,8.05,,0,0,0,79,92,69,230,180,,18.1,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/28/2019,16.33,,0,0,0,81,88,67,240,220,,32,45,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/29/2019,12.08,,0,0,0,70,76,61,230,240,,35.1,45,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",9/30/2019,7.61,,0,0,0,67,79,57,230,220,,21,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/1/2019,6.04,,0,0,0,68,79,57,240,240,,19.9,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/2/2019,3.58,,0,0,0,68,80,56,60,30,,12.1,14.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/3/2019,5.37,,0,0,0,69,87,56,80,80,,15,18.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/4/2019,7.38,,0,0,0,76,87,66,200,200,,19.9,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/5/2019,2.91,,0,0,0,72,84,59,30,40,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/6/2019,6.93,,0,0,0,73,84,61,60,50,,18.1,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/7/2019,3.36,,0,0,0,73,87,61,60,50,,10.1,13,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/8/2019,4.7,,0,0,0,75,90,62,190,200,,12.1,16.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/9/2019,10.74,,0,0,0,80,92,65,360,360,,36,49,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/10/2019,18.12,,0,0,0,67,68,54,10,20,,38.9,52.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/11/2019,6.71,,0,0,0,60,72,49,40,40,,16.1,21,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/12/2019,2.91,,0,0,0,62,77,50,360,340,,8.9,12.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/13/2019,3.8,,0,0,0,64,80,51,70,70,,10.1,13,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/14/2019,3.13,,0,0,0,68,81,56,210,70,,8.1,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/15/2019,3.8,,0,0,0,70,85,58,220,30,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/16/2019,3.8,,0,0,0,72,87,59,240,100,,8.1,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/17/2019,11.41,,0,0,0,76,85,66,230,220,,25.1,36,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/18/2019,9.4,,0,0,0,72,77,59,340,340,,35.1,40,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/19/2019,4.92,,0,0,0,66,79,53,330,340,,19.9,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/20/2019,9.84,,0,0,0,69,74,58,50,320,,23,35.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/21/2019,3.58,,0,0,0,65,79,54,220,70,,8.1,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/22/2019,3.36,,0,0,0,69,83,57,240,320,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/23/2019,6.93,,0,0,0,71,85,59,20,350,,18.1,23,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/24/2019,10.74,,0,0,0,70,74,58,50,50,,25.1,35.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/25/2019,3.8,,0,0,0,66,78,55,20,10,,10.1,17,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/26/2019,5.14,,0,0,0,67,81,55,200,180,,18.1,27.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/27/2019,19.24,,0,0,0,70,75,51,20,10,,31.1,40,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/28/2019,6.71,,0,0,0,53,58,44,50,50,,25.1,30,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/29/2019,10.07,,0,0,0,51,65,41,50,60,,33.1,38,,,,,,,,1,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/30/2019,10.51,,0,0,0,46,53,36,60,60,,21,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",10/31/2019,2.91,,0,0,0,46,61,36,40,30,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/1/2019,3.58,,0,0,0,52,69,41,220,300,,8.1,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/2/2019,2.91,,0,0,0,58,74,45,40,30,,8.9,12.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/3/2019,3.36,,0,0,0,60,75,48,210,60,,6.9,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/4/2019,2.91,,0,0,0,62,77,50,240,50,,6.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/5/2019,2.91,,0,0,0,63,79,51,220,210,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/6/2019,2.68,,0,0,0,65,78,52,300,300,,10.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/7/2019,3.8,,0,0,0,65,78,52,200,210,,8.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/8/2019,2.91,,0,0,0,65,80,52,200,200,,8.1,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/9/2019,3.58,,0,0,0,65,79,51,220,210,,8.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/10/2019,3.36,,0,0,0,63,76,49,210,310,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/11/2019,5.37,,0,0,0,64,80,51,40,70,,15,19.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/12/2019,2.91,,0,0,0,64,75,51,40,40,,8.1,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/13/2019,2.68,,0,0,0,63,75,51,220,30,,6.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/14/2019,3.13,,0,0,0,63,74,53,90,60,,8.1,12.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/15/2019,2.68,,0,0,0,65,75,57,280,280,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/16/2019,3.36,,0,0,0,64,79,52,210,210,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/17/2019,4.47,,0,0,0,65,76,52,20,20,,15,17,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/18/2019,2.68,,0,0,0,65,78,53,220,290,,8.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/19/2019,4.92,,0.03,0,0,63,81,52,180,180,,18.1,25.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/20/2019,7.61,,0.67,0,0,60,62,46,200,190,,23,33.1,1,,1,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/21/2019,3.58,,0,0,0,50,56,46,80,80,,10.1,14.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/22/2019,2.91,,0,0,0,49,58,43,90,110,,8.1,10.1,1,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/23/2019,3.8,,0,0,0,52,61,44,40,30,,12.1,14.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/24/2019,3.58,,0,0,0,52,63,42,40,40,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/25/2019,14.99,,0,0,0,51,65,41,340,330,,33.1,49,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/26/2019,9.4,,0,0,0,49,51,44,350,350,,25.9,33.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/27/2019,10.51,,0,0,0,49,58,45,150,150,,21.9,32,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/28/2019,6.49,,0.36,0,0,47,50,41,280,210,,16.1,21.9,1,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/29/2019,10.07,,0,0,0,45,48,39,220,230,,25.9,36,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",11/30/2019,4.03,,0,0,0,42,50,34,40,30,,13,16.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/1/2019,3.58,,0,0,0,45,51,41,30,30,,12.1,14.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/2/2019,2.01,,0,0,0,47,57,40,210,210,,6.9,8.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/3/2019,1.34,,0,0,0,50,59,44,220,210,,6.9,8.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/4/2019,3.58,,0.34,0,0,52,55,48,100,100,,21.9,25.1,1,,,,,,,1,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/5/2019,3.8,,0,0,0,52,61,46,200,190,,15,21,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/6/2019,1.79,,0,0,0,53,60,47,80,350,,6.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/7/2019,2.68,,0,0,0,55,59,50,330,60,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/8/2019,6.93,,0,0,0,57,64,52,200,190,,17,21.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/9/2019,6.71,,0,0,0,55,63,47,340,340,,18.1,21.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/10/2019,2.46,,0,0,0,51,58,42,210,210,,8.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/11/2019,2.24,,0,0,0,50,59,42,100,60,,6.9,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/12/2019,2.68,,0,0,0,50,58,43,60,40,,6.9,8.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/13/2019,3.58,,0,0,0,50,60,42,50,60,,10.1,12.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/14/2019,3.36,,0,0,0,52,60,44,50,60,,15,18.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/15/2019,7.83,,0.07,0,0,52,57,45,320,320,,25.9,35.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/16/2019,9.62,,0,0,0,47,50,38,50,60,,19.9,25.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/17/2019,3.13,,0,0,0,42,50,32,30,40,,10.1,13,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/18/2019,2.46,,0,0,0,44,50,35,240,240,,8.1,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/19/2019,3.58,,0,0,0,44,57,35,270,210,,8.9,11,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/20/2019,2.91,,0,0,0,47,57,37,210,210,,8.1,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/21/2019,3.13,,0,0,0,49,58,40,220,100,,6.9,8.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/22/2019,2.91,,0,0,0,48,54,43,290,110,,8.9,10.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/23/2019,3.8,,0.16,0,0,49,54,45,80,180,,13,18.1,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/24/2019,2.91,,0,0,0,48,55,44,260,260,,13,16.1,1,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/25/2019,5.82,,0,0,0,47,52,42,220,190,,15,21,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/26/2019,9.62,,0.33,0,0,44,46,42,20,20,,21.9,30,1,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/27/2019,9.17,,0.03,0,0,45,53,41,350,350,,21.9,28,1,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/28/2019,14.54,,0,0,0,46,50,38,350,340,,25.9,36,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/29/2019,2.24,,0,0,0,41,47,33,230,80,,8.1,8.9,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/30/2019,3.36,,0,0,0,43,53,38,30,50,,12.1,15,,,,,,,,,,
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",12/31/2019,7.16,,0,0,0,47,56,39,20,20,,16.1,19.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/1/2019,10.51,,0,,,76,82,71,100,140,,19.9,25.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/2/2019,10.51,,0,,,76,82,71,120,120,,17,21.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/3/2019,8.5,,0,,,77,83,73,130,160,,18.1,25.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/4/2019,8.05,,0,,,77,84,71,190,130,,17,27.1,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/5/2019,6.93,,0.01,,,74,79,62,270,270,,15,21,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/6/2019,4.92,,0,,,66,77,55,100,340,,12.1,21.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/7/2019,5.82,,0,,,71,79,60,80,90,,15,19.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/8/2019,3.13,,0,,,71,82,60,130,20,,10.1,18.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/9/2019,5.37,,0,,,71,77,63,310,280,,13,19,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/10/2019,7.83,,0,,,62,68,53,340,340,,17,23,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/11/2019,7.38,,0,,,62,76,53,90,100,,17,23,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/12/2019,10.74,,0.06,,,72,79,67,90,90,,21.9,30,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/13/2019,5.59,,0,,,74,80,68,140,140,,13,19.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/14/2019,5.14,,0,,,71,78,64,330,320,,12.1,16.1,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/15/2019,7.83,,0,,,64,69,57,340,350,,16.1,21,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/16/2019,7.38,,0,,,61,73,53,340,360,,13,17,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/17/2019,4.7,,0,,,65,78,57,130,170,,12.1,16.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/18/2019,3.58,,0,,,69,80,58,80,120,,13,16.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/19/2019,5.82,,0,,,69,78,60,130,130,,17,25.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/20/2019,11.63,,0.18,,,70,74,54,210,280,,21,30,1,,1,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/21/2019,7.16,,0,,,57,70,46,310,300,,16.1,25.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/22/2019,18.12,,0,,,69,78,59,90,100,,28,34,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/23/2019,18.12,,0,,,73,79,70,110,130,,25.9,34,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/24/2019,11.41,,0.16,,,76,84,70,180,140,,23.9,33.1,1,,1,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/25/2019,8.5,,0,,,67,70,59,340,350,,15,21,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/26/2019,5.82,,0.79,,,59,64,56,360,320,,12.1,17,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/27/2019,6.49,,0.73,,,68,75,60,190,280,,19.9,28,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/28/2019,9.62,,0.06,,,58,60,51,330,330,,16.1,28,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/29/2019,6.04,,0,,,57,70,50,250,240,,14.1,17,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/30/2019,3.58,,0,,,62,72,54,350,360,,10.1,16.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",1/31/2019,6.93,,0.01,,,65,76,58,90,80,,18.1,23,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/1/2019,6.93,,0,,,71,79,62,120,120,,16.1,19.9,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/2/2019,8.05,,0,,,74,81,70,130,160,,15,23,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/3/2019,4.03,,0,,,74,83,66,270,280,,12.1,18.1,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/4/2019,4.7,,0,,,72,77,66,330,360,,12.1,16.1,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/5/2019,4.7,,0,,,71,80,64,100,120,,15,17,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/6/2019,6.71,,0,,,72,79,63,90,80,,16.1,19.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/7/2019,7.83,,0,,,72,79,63,100,90,,18.1,25.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/8/2019,6.04,,0,,,73,81,65,100,100,,18.1,23,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/9/2019,8.72,,0.17,,,73,78,68,80,90,,21.9,28,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/10/2019,14.32,,0,,,75,81,71,90,90,,23.9,29.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/11/2019,11.18,,0.06,,,74,79,72,110,100,,23,31.1,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/12/2019,10.51,,0,,,76,82,73,130,140,,19.9,29.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/13/2019,8.05,,0.76,,,71,75,60,280,290,,17,23.9,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/14/2019,8.05,,0,,,66,78,57,50,60,,17,23,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/15/2019,4.7,,0,,,71,81,63,120,130,,13,16.1,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/16/2019,5.37,,0,,,72,81,61,150,180,,16.1,25.9,,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/17/2019,7.38,,0,,,75,83,66,130,140,,19.9,32,1,,,,,,,,,
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2/18/2019,8.72,,0,,,79,85,75,130,180,,16.1,25.9,,,,,,,,,,
